Return,Volatility,Sharpe,WeightsIndex
0.23442576281578445,0.5925616952653109,0.3449864620835064,46
0.18706714158145132,0.5543223908374014,0.2833498054158949,47
0.20050338667989678,0.4402563739422961,0.3872820401283832,48
0.22084865873515092,0.26195783683898743,0.728547238891945,49
0.23766604910100544,0.22269043810209044,0.9325324017989619,50
0.2131633024956729,0.6500615517152899,0.2817630146135664,51
0.2517796980869825,0.2351579944352348,0.9431093279206509,52
0.2622542995303738,0.29041324263628004,0.7997372896016806,53
0.22325862153442133,0.81413303429184,0.23737965835340916,54
0.20397086562174163,0.8123449090283268,0.21415886735824327,55
0.18761487531660503,0.8273049188438564,0.19051606212721298,56
0.26376432765485786,0.3169756929319541,0.7374834502058825,57
0.25875189928444703,0.40803000830983005,0.560625185956295,58
0.2498265182513587,0.23753629180864128,0.9254439251263992,59
0.23359889798957859,0.39349230859765505,0.517415190947882,60
0.18034361183695186,1.2669767397898846,0.1186632770084515,61
0.24492701563987418,0.26309480211009195,0.8169185172648832,62
0.2295258033622738,0.723619955114122,0.27573286495506694,63
0.19624918751077663,0.6309463366466299,0.26349180247937115,64
0.2252214410045899,0.7810692773285497,0.24994126215320564,65
0.22368431599384295,0.6874318023563266,0.281750590138464,66
0.2637329822958282,0.5480012781816326,0.42651904585222233,67
0.24520591980261242,0.7284972015458627,0.2954107707564942,68
0.20909826027473694,0.6183874462597704,0.2896214361368227,69
0.2181652269311274,0.8573349614750937,0.21947690854386526,70
0.19097072155567885,0.5122760519183491,0.31422652094097053,71
0.24235875362283432,0.7814566163837888,0.2717473358988629,72
0.2716499122037923,0.8259308107273465,0.29257888077935496,73
0.23138519618529182,0.6312316458732328,0.3190353295844344,74
0.24543488233398075,0.724649241852734,0.29729539464247756,75
0.2066314686962062,0.20735618218736898,0.8518263927940202,76
0.20277350305133873,0.5985279912109263,0.28866403173857896,77
0.2610241933361299,0.3159922327277247,0.7311071900149911,78
0.22938950562803836,0.4692242905977433,0.424934321652523,79
0.22335366573934978,0.5098251804701897,0.37925483704243107,80
0.25871290256387836,0.24481553672264766,0.9342254402055699,81
0.23822251394379326,0.4648083223311526,0.4479750123653018,82
0.20928682860826675,0.6846822373487111,0.2618540672276201,83
0.23372400284847275,0.5110353375987393,0.39864954115645745,84
0.2540741581732973,0.6541238970369099,0.34255614141039953,85
0.2014611398151046,0.3840482712525637,0.4464572624058128,86
0.21128530730884934,0.767051240296179,0.23634054387142409,87
0.25468581450260813,0.2338902908086103,0.9606461804199727,88
0.2025873645758406,0.6879641636947822,0.25086679464369543,89
0.22956669558079293,0.8349466201109363,0.23901731053690262,90
0.24562816128271908,0.2411314145768818,0.8942350446584747,91
0.2210957964597109,0.6598463172210394,0.2896065212040828,92
0.19924133824283927,0.922013724389751,0.18355620286981547,93
0.22997474375856022,0.3941173696860821,0.5073989606645397,94
0.22509278780874648,0.4130838362268339,0.47228376106591713,95
0.20852303253647947,0.23860058839020926,0.7482086852381165,96
0.20874066618022438,0.7800416422636742,0.22914246688358905,97
0.28596506032445834,0.34557401329330356,0.7406953372596617,98
0.1919567268922305,1.0884693495670665,0.14879309826836007,99
0.19756055280002502,0.4226881138650275,0.3964165239184614,100
0.24639662918675112,0.32006631998507373,0.6760993446509547,101
0.2568948377217073,0.6818784749754424,0.3327496702838124,102
0.19680378470243243,0.8611165325169124,0.19370640140294412,103
0.25073031544870117,0.7565856537231588,0.2917453091563223,104
0.22006066042053435,0.6780281886871304,0.28031380345491214,105
0.22434791256497413,0.9035123995681699,0.21510265122854091,106
0.2677032826784171,0.3204343224681262,0.7418159229870314,107
0.2210458289353566,0.7364416486876684,0.2594174694978188,108
0.22246120438107556,0.5552221932098362,0.3466381688895103,109
0.2104380155963211,0.47088783245574417,0.3831868295583521,110
0.2131827703181082,0.4144921262082286,0.4419451148417777,111
0.28551655829745914,0.27571345192328145,0.9267467964115069,112
0.19301401364868168,0.776634747614694,0.20989791423748735,113
0.2047691688190604,0.8449142285526292,0.2068484148011648,114
0.20669231776368888,0.46431469472350967,0.38054431567991986,115
0.2513465585699753,0.4570832100299159,0.484258782018023,116
0.27365517923402505,0.4404756415639766,0.5531637989535353,117
0.23673628087926568,0.3142811960164319,0.6578067141772512,118
0.2453740101860035,0.33874832537574795,0.6357935790445765,119
0.23102551272912897,0.8442310726588163,0.2381166948712518,120
0.20282099711331475,0.26728182150503216,0.64658717207246,121
0.2403266763995731,0.572045405368769,0.36767479368877376,122
0.2149789700943062,0.49115965861576616,0.3766167820370913,123
0.2320048221586817,0.28045345891273393,0.720279303888128,124
0.21487823832936642,0.2380430492872284,0.7766588391593319,125
0.2400743224646924,0.585750286066119,0.3586414338361576,126
0.23459073937744856,0.3060205134687175,0.6685523694422615,127
0.26406035652223486,0.4424878036190821,0.5289645377971297,128
0.23582585481622065,0.7423964705188975,0.27724519578111523,129
0.20373026607043565,0.7169307403256212,0.24232503406330363,130
0.25368869075173817,0.5847589829667728,0.38253143135459733,131
0.2519285980210664,0.4737204390198775,0.46848009868485785,132
0.19462803564527534,0.5845255416657369,0.28164386996012314,133
0.25341662009812926,0.40835209850344606,0.5471176000243914,134
0.23800035415813284,0.7057740377729809,0.2947123909721346,135
0.22877763370468748,0.81648691738314,0.24345476880606307,136
0.2658255873108968,0.40768309107033956,0.5784531967998855,137
0.22580652179965732,1.0068828647605634,0.19446802468549315,138
0.21155936045175516,0.46691746195303113,0.3888467989445613,139
0.2911467997204641,0.26800747544378833,0.97440117775833,140
0.23632436320701036,0.23759341791272665,0.8683925885640397,141
0.20800666383486968,0.36742686230342675,0.48446829042093564,142
0.22220014512168004,0.6150283942580355,0.31250613291366575,143
0.2028251610510189,0.4209416207949772,0.41056800400166343,144
0.23296397889683707,0.6147196618369056,0.3301732342354887,145
0.1967200510427469,0.849275667066319,0.1963085220828868,146
0.22106089344510163,0.22786474813925847,0.838483771646572,147
0.26305735732185676,0.2553498773874447,0.9126981367930587,148
0.27629757301787117,0.9337540101396549,0.2637713684153648,149
0.24568436019519868,0.3407522050795338,0.632965412930656,150
0.21599570901290455,0.9194267759243486,0.20229529298394988,151
0.21074520205329988,0.5878707692499134,0.30745737244925364,152
0.21400860614498607,0.594517558099523,0.3095091198537534,153
0.24986131436609155,0.6161037760619743,0.35685759917169463,154
0.23466257554175735,0.2609524262968915,0.7842907553919735,155
0.25082966360984565,0.23385814788476886,0.9442889444188071,156
0.17583274183161623,0.7193311257619931,0.20273381285584502,157
0.21857800184216253,0.6932277740827634,0.27202891876580887,158
0.1821361387119438,0.5662159942900394,0.26868922857381056,159
0.24135056849208003,0.250177028090972,0.8448040577699506,160
0.21324999211361742,0.6030735223118433,0.30386011876485713,161
0.215686958279302,1.153924041361998,0.16091783481704067,162
0.2625059383246385,0.6483856019792478,0.3585920748623904,163
0.20866334694769784,0.6495499067335664,0.27505715126056096,164
0.23328003207691914,0.8555832817333607,0.2375923377851492,165
0.20761128682643556,0.8632389559393971,0.20574985130641463,166
0.21808035801241554,0.58380607672325,0.32216238492764776,167
0.2821448043520843,0.3487659818257389,0.72296272426612,168
0.23368155645502817,0.6519380339830134,0.31242471805278227,169
0.24317306613429518,0.5158621827974549,0.41323646749657983,170
0.23464481674093235,0.7501315323920105,0.2728119108503057,171
0.2620122752988733,0.3827860237950392,0.6061148027261911,172
0.26261920491885105,0.24981388118868372,0.9311700527287929,173
0.18855002161640189,0.996916511214802,0.15904042097085871,174
0.23100149584469687,0.6016950833111582,0.3340587307753548,175
0.22094121269758693,0.5744235318528405,0.3324049279138924,176
0.24628325462820738,0.8583937392789047,0.2519627587334182,177
0.2246306699729508,0.8634022801356407,0.22542292793386448,178
0.2190721659939632,0.813533269209779,0.2324086465174527,179
0.2458187500367358,0.6740138678008887,0.3201992723694093,180
0.20249368793741238,0.5319942169592875,0.3242397801301908,181
0.2004323298956341,0.9373167411450333,0.1818300286490484,182
0.24380656221602287,0.6104857926889068,0.35022364938961825,183
0.2397048227302953,0.938860257512502,0.22336106044780882,184
0.22362279931318346,0.8245671807692118,0.23481749435207824,185
0.20484355728032522,0.2168418392084177,0.8063183651208298,186
0.2172832148085325,0.770635018760421,0.2430245320408364,187
0.23770797882073882,0.5460784831667126,0.3803628694839594,188
0.21829574018739803,0.6557458561537237,0.2871474343609983,189
0.21491524846675863,0.7012510091699012,0.2636933794728512,190
0.22925494196822996,0.5306462301404368,0.3754948789808545,191
0.2273812424597709,0.5721414382694027,0.34498679741988997,192
0.18311760134334049,0.8856898665446861,0.17287947748650817,193
0.2354603837544404,0.28540472073080253,0.7198913291565114,194
0.20424264875705286,0.5256990895649786,0.33144940178846505,195
0.2243291801721836,0.6803252753810929,0.28564157059037326,196
0.2590177406064326,0.5924344550704662,0.38657059636950464,197
0.24121621516791192,0.3953899910857796,0.5341971722346626,198
0.2623338570934852,0.24120281639972818,0.9632302829684001,199
0.20684432639303552,0.9477159906711902,0.18660055136116366,200
0.25721031312634157,0.6461249950109216,0.35165070981737984,201
0.2057213708149151,0.2716744013385596,0.6468087164234948,202
0.18959301076564278,0.588675891869215,0.27110505622863057,203
0.2152070953807989,0.4376809448534798,0.423155491593996,204
0.18053751622410688,1.1110739638624345,0.1354882943173218,205
0.19429356537167755,0.635980795109214,0.2583310166519481,206
0.22976327512892197,0.7381908750966641,0.2706119539919313,207
0.21513099065314323,0.8999361848421459,0.20571568714687952,208
0.2220261310849025,0.838984208484323,0.22887931518021012,209
0.24500586979782984,0.46538948799114577,0.4619912467853602,210
0.2086241056722107,0.39319104420393336,0.454293423782982,211
0.17881082601250842,0.8823669100392181,0.16864959952532027,212
0.2655937840849525,0.28545758085384915,0.8253197668818391,213
0.24326404551440525,0.717136309126029,0.2973828584614677,214
0.25280678542513274,0.4690357675318944,0.4750315452434699,215
0.246734597900027,0.2964889687991274,0.7310039182161467,216
0.25133553004251447,0.23298878752897664,0.9499836124731416,217
0.2512517970015564,0.3578938544255461,0.6182050746769227,218
0.2560601419014161,0.5723902556233552,0.39494058412162847,219
0.21486835642212035,0.3284275857533326,0.5628892469494532,220
0.22692861022227895,0.258800009151674,0.7609296880158366,221
0.23035939264501692,0.2778920166215544,0.7209972962910812,222
0.24223664440200368,0.2417607506811098,0.8778788277421865,223
0.22139450795300766,0.7705028048455957,0.24840209114016398,224
0.2245133606314249,0.6660805579681393,0.2920267801011677,225
0.2295919354240549,0.8185956365279231,0.2438223788617112,226
0.19290246233573766,0.5179455104589012,0.31451660270480114,227
0.20948786081526938,0.27257467298190674,0.6584906031499985,228
0.23061453923710462,0.31494852262585066,0.6369756478439769,229
0.2171288052368637,0.2696324941126325,0.6940142947262696,230
0.21954211676235594,0.8778274059249296,0.21592184919613375,231
0.2735215952932739,0.3082218799364019,0.790085361050688,232
0.19024635873635387,0.7644207477615877,0.2096310954478861,233
0.23006923679860142,0.49758798045196045,0.40207811413948946,234
0.19115518569526446,0.3390858693737145,0.47526364337421434,235
0.2871284315433833,0.26939804556873426,0.9544554452893367,236
0.259747958936637,0.2547045718205767,0.90201741293627,237
0.2189533711399644,0.5480142650612374,0.3447964463458811,238
0.2674429151691227,0.31197301332625904,0.761100816501736,239
0.21657248148697983,0.8993231993301237,0.20745876635446694,240
0.22376256127594435,0.5112343395263338,0.3790092845787085,241
0.24314191589435002,0.7051121089402836,0.30228089007673126,242
0.24424603120360106,0.319772704843191,0.6699947430117973,243
0.20484277520342364,0.7378143046434602,0.23697395686562933,244
0.21052512381163646,0.4988736849862875,0.3618653964812727,245
0.21645656050281192,0.6582013812709324,0.28328193438728394,246
0.21574031591672263,0.7070904928043553,0.26268252480678606,247
0.23737160025014786,0.6796230875574657,0.3051273625730284,248
0.2131816240744084,0.5242126705900576,0.3494414277858218,249
0.22114945472846037,0.7337792806368215,0.260499934752271,250
0.23406735048477567,0.4666479124611651,0.43730475383141965,251
0.17308259650406357,1.0424328584898,0.1372583330799368,252
0.28132159255666983,0.36685579185217315,0.6850691692444139,253
0.21606819619159043,0.5635002668909731,0.33020072415971224,254
0.21819180182187312,0.4201315747810077,0.4479353924302583,255
0.25340574522018144,0.31366964447522994,0.7122325961568254,256
0.2197922342971244,0.495995928440705,0.3826487747465725,257
0.23136522655775008,0.21987414385400525,0.9158204008355573,258
0.2217773479029705,0.2903864223311093,0.6604211945016455,259
0.21466175075804222,0.40688986719722386,0.45383718211034907,260
0.22622782547313566,0.7765087107891022,0.25270524689121054,261
0.18208560875515103,0.8565713637007017,0.1775515913794801,262
0.21806648770116413,0.6468653236034507,0.2907351512576286,263
0.2039919870759533,0.8754953121926321,0.19873548681854106,264
0.1939610090223331,0.6562437200771246,0.24984773797616483,265
0.3021617781688224,0.5085608248219017,0.5351607219532365,266
0.2413896059443555,0.38807341086510383,0.5447155100709425,267
0.24241599983045245,0.304856498933889,0.6967737298476188,268
0.22956874774859382,0.32047236542505725,0.6227330942681957,269
0.25978410385836725,0.5179990514097788,0.44359946844109105,270
0.24297138932297688,0.32588960562592184,0.6535077696446687,271
0.2029204388185579,0.639249423154321,0.27050542801477545,272
0.22816989854095435,0.6804681085981963,0.2912258429703573,273
0.25713832094846084,0.24297820372977166,0.9348094498265073,274
0.22647878137907448,0.22055908952129774,0.8908215109407314,275
0.22343126533836397,0.6046541700151519,0.31990396317537484,276
0.22462978022738966,0.6400730499817294,0.30407432438054577,277
0.25040237898256473,0.24044044597499445,0.9166609972329129,278
0.21095233663654084,0.9626937120683194,0.18796459805244806,279
0.2377595957818014,0.34111585932406285,0.6090587409025392,280
0.23032032552387083,0.8036688437547344,0.24925729929752644,281
0.1851212070111929,1.0363155926775256,0.1496852967447944,282
0.20611187330896288,0.7761538779247168,0.2269032962636887,283
0.20434807686143222,0.5149797126335296,0.3385532916818065,284
0.22400194202039342,0.27881962755894124,0.6957972927475569,285
0.21901111918914393,0.23632183480891444,0.799803874838628,286
0.18837181685036478,0.38002317306884004,0.41674252538719847,287
0.22828752432079116,0.7439140814186267,0.26654627096540706,288
0.21230336565322822,0.2567310148422547,0.7100948273243977,289
0.18061643271055758,0.7674014715800802,0.19626810514245982,290
0.21575362787931124,0.22145483029490146,0.8387878811762718,291
0.2542982869978258,0.2388506725427739,0.9390732904788367,292
0.2691930070409604,0.2738603849575008,0.8734122208952554,293
0.23775983507198062,0.2799583523309175,0.7421097936253158,294
0.2475061285894826,0.3839709831697029,0.5664650146059392,295
0.2396314718424863,0.6681432512805655,0.3137522850686674,296
0.24447202833631415,0.4036535344299951,0.5313270169656094,297
0.2606079979493019,0.24433575695355747,0.943816004765668,298
0.20798494380372515,0.273882209383688,0.6498594567505547,299
0.19720041124750495,0.8262311517423675,0.20236517455788305,300
0.18906878246977682,0.7809819953281303,0.20367791245039385,301
0.281339999296694,0.4077050298974503,0.6164751005399992,302
0.19202776157447785,0.6937673328294878,0.23354769518140542,303
0.2613536776730406,0.6154424536579561,0.375914395079446,304
0.22502568481732996,0.6809426837769904,0.28640543391343803,305
0.2127886061588585,0.25913138706075256,0.7053896798538121,306
0.20622095273298838,0.5376164009089233,0.3277819509134389,307
0.23000058039719623,0.6280446529740402,0.3184496189086465,308
0.21045111373442432,0.7029054695201119,0.25672173792817693,309
0.21827321382571205,0.5882460352148101,0.3200586192764737,310
0.28749461662930154,0.2681634639248592,0.9602151346816316,311
0.2237603260947608,0.44236013757444026,0.43801488795349436,312
0.24545223288230217,0.31279146499678806,0.6888047053474255,313
0.21387662230298382,0.26785829661331256,0.6864697663945539,314
0.20880310879031586,0.22839560665129074,0.7828657976915835,315
0.26305243760933145,0.7518705570961001,0.30996351088601537,316
0.20155650145813803,0.7477921070922362,0.22941737393462144,317
0.2658143698911848,0.391605739639817,0.6021729153103763,318
0.22897552054071832,0.42873247953449467,0.46410181182624693,319
0.2200189453521096,0.8171681271325202,0.23253347633478397,320
0.18913672087752587,0.615095685068345,0.2587186428723585,321
0.23447841258138857,0.48178953162366805,0.42441439499999195,322
0.21831981749275786,0.6231219741174708,0.3022198306510947,323
0.19052993648634609,0.8862068357888032,0.18114274230739838,324
0.24452642339173747,0.2359007416080239,0.9093927468367085,325
0.24274253457836864,0.6555978181891648,0.32450159026762404,326
0.22496882157699008,0.8591655344716904,0.22692812240993626,327
0.2830039100484936,0.5457716189266792,0.4635710272843686,328
0.22114980524406644,0.31171912808344876,0.6132116640365255,329
0.24639269673070785,0.33651133438410086,0.6430472754409896,330
0.24155454233119433,0.672689347285083,0.31449069794996826,331
0.24156929960858003,0.5974278573577647,0.35413363639299383,332
0.23419513201613584,0.23653419486827604,0.8632795445489412,333
0.25296729182412525,0.3600587349155051,0.6192525557710714,334
0.2103979066986253,0.22693561133943435,0.7949299170538676,335
0.24160915824003776,0.36222532308120536,0.5841920615599762,336
0.19556742763694834,0.8297090599894007,0.1995487763374109,337
0.23128532923028114,0.31582766573752763,0.637326463342707,338
0.19645806653430403,1.0639002494237453,0.15646021948435954,339
0.19093632579711728,0.707143480563978,0.22758652270790009,340
0.20262734458435921,0.21930085800404686,0.7871713141276157,341
0.23959692463706966,0.25759590570845425,0.8136655901444738,342
0.2285556636441077,0.6571211720607167,0.3021598939225193,343
0.22806629034995102,0.23517108411864773,0.8422221256165289,344
0.23743531905692,0.5746271907071903,0.3609911302694023,345
0.26151470195873733,0.3626176079079785,0.6384541095353783,346
0.2204929830589701,0.4703283616665434,0.4050212544784342,347
0.24274473864424234,0.6855297476828591,0.3103362609184141,348
0.23879401101781753,0.3186854647141943,0.6551726832131162,349
0.23417804556637603,0.8092585405100284,0.252302614486706,350
0.2516837665539704,0.774534561191472,0.2862154610802037,351
0.2032816636753676,0.268990526297067,0.6441924407553271,352
0.23247337061383047,0.22542676691392957,0.8981780353135129,353
0.19460404535457188,0.7856003286873285,0.20952644664700085,354
0.23451242962386043,0.2711468512091986,0.7542496942591173,355
0.2627782491293487,0.24514508264768237,0.9495530019008906,356
0.24645678659155554,0.6931399089674499,0.312284408661456,357
0.1996911606335793,0.4665405878213745,0.36372218208493656,358
0.23088978720575867,0.25354000844118496,0.7923395934269686,359
0.2347066415209941,0.5250948258025889,0.38984699803146455,360
0.21800172937547285,0.7601947566495323,0.24730732188165577,361
0.257248367078657,0.2844775860955351,0.7988269662916114,362
0.19720814224582864,1.0018165598180235,0.1669049494212807,363
0.22796727755793367,0.45230577917037623,0.43768460779132035,364
0.23326819025461554,0.33283449603800147,0.6107185182854584,365
0.22340381961940667,0.4485248312816381,0.4311998046279056,366
0.2498782787702832,0.43714276436979105,0.502989633346149,367
0.235889646957545,0.3127485345320528,0.6583232988304982,368
0.2099323681181503,0.7040415496244354,0.25557066655246924,369
0.198584746197551,1.0152489028842127,0.16605262583256178,370
0.22952189977865414,0.43462695293173365,0.45906471845061303,371
0.22306271466562605,0.6721807229524464,0.28721846383459043,372
0.19184033523084054,0.21703754367603684,0.7456789847954282,373
0.25191820364293493,0.8647514232684697,0.2566265838617053,374
0.2479261050542363,0.2340895463698666,0.9309518875734344,375
0.22219470819245188,0.5278227974068065,0.3641273342809453,376
0.22058889035273047,0.6997201936762993,0.2723787194869777,377
0.22835828336142314,0.3540785997187994,0.5602097486799666,378
0.21894129348490232,0.8142392571110185,0.2320464063048005,379
0.1899146068801814,0.5128275256957816,0.31182921911848704,380
0.1953345198509769,1.0056255865204586,0.16440961931273745,381
0.19361711283631255,0.6448896261853866,0.2537133583682078,382
0.24740197728000504,0.2556277243284262,0.8504632189296129,383
0.2314611055576707,1.1126841598568362,0.18105866231041856,384
0.2410752236181595,0.4504120372440406,0.46862695968268603,385
0.2246139888341763,0.3260156183988645,0.5969468266274145,386
0.2571522225982873,0.5488953755727363,0.4138351910166284,387
0.18452759137216032,0.8300799875721666,0.18615988059671876,388
0.2350381062520245,0.27914213904806606,0.7345293940615629,389
0.21360058629333734,0.790164204084763,0.23235750916608472,390
0.18122817570631305,0.6448166383196673,0.2345289602023914,391
0.20123841146380472,0.5738532676302026,0.29840103929520995,392
0.230861065917065,0.8492646366817805,0.2365117505679536,393
0.2337419933130822,0.7377961458055428,0.27614944110426604,394
0.21752557968661052,0.5665557928502083,0.3309922554020914,395
0.23983525009091192,0.3059642425388981,0.6858162520878072,396
0.2208246188759676,0.8531919983793308,0.22365964429864074,397
0.19914294625934073,0.8428707022474401,0.20067484349418724,398
0.17937285670873812,0.9818837012747095,0.15212886873956458,399
0.21909445851560808,0.45550065005421525,0.41513543063681996,400
0.2306734592965029,0.4259097140681851,0.4711643164456599,401
0.28376051697122334,0.6370986736312872,0.39830645938227777,402
0.20411329027030253,0.21314961060190718,0.8168595278153636,403
0.2542598261748106,0.33090096234829497,0.6777249137727269,404
0.20807744658100635,0.47349746368497625,0.3760895469114561,405
0.20136918153225078,0.48341234492176577,0.3544989765620999,406
0.20701674246254834,0.819419267139246,0.21602706887836387,407
0.2893241797150209,0.26802725171932235,0.9675291525452221,408
0.23990142531296432,0.6639319897503801,0.3161489859705079,409
0.21946031318729428,0.7704737128916629,0.24590107360863914,410
0.22774316755196067,0.4795645685494338,0.4123389852383917,411
0.23064695760523557,0.6998659817604583,0.286693399642777,412
0.26907720395562307,0.2637872335194802,0.9063259080654775,413
0.2465494307218952,0.41722884210974653,0.5190183632245988,414
0.22383038511216272,0.3743661190738133,0.5177562157379563,415
0.2106409071942724,0.4253702590785909,0.424667459322532,416
0.19888830465288704,0.5677268123565258,0.2974816425383608,417
0.24156431660318373,0.7100023737345051,0.29797691448605645,418
0.21992489124242823,0.564104706591734,0.33668375573381765,419
0.21955723215120754,0.8116469621134073,0.2335464074893213,420
0.25864811830290185,0.28309496624215585,0.8076728503442168,421
0.26741539071084874,0.3900758631091408,0.6086390191346482,422
0.22950110324817544,0.53620013915306,0.3720646241593519,423
0.2648787776118793,0.2875175127486852,0.8169198994747264,424
0.2508791183393341,0.38620180895844086,0.5719266798232497,425
0.22873415456139745,0.5624162317238914,0.35335778619377145,426
0.2446754720888648,0.25229478564785834,0.8508914345479146,427
0.23996227070662438,0.6440648293767617,0.32599555375473194,428
0.23101782221609563,0.28441764610589865,0.7067698680736907,429
0.22820435178604284,0.23793435837758078,0.8330211455695274,430
0.2476548306071919,0.23182437028600825,0.938878127173019,431
0.2504073623495253,0.6222286169828939,0.35422247761321574,432
0.19883236830909892,0.4288235403693274,0.3937105881913358,433
0.2514143473002447,0.2356903877384693,0.9394288389305643,434
0.2555279708517717,1.1130903488947912,0.20261425415798706,435
0.20991816052359638,0.3594331638827498,0.5005608235479552,436
0.2514861172839922,0.42659831523105857,0.5191912611376082,437
0.25177791807186983,0.6405344186180776,0.34623887745227666,438
0.22683343715930934,0.4790127455892349,0.4109148221456696,439
0.25139531367327006,0.44912708342379953,0.4929458094255248,440
0.21260406031431395,0.9744128395494795,0.18739907039683618,441
0.21866310684708867,0.38442844683685123,0.49076260718852577,442
0.2561145615391276,0.3013955055708615,0.7502253927471573,443
0.2452882864419795,0.679534398191436,0.31681734878317264,444
0.2041289929957208,0.629576768125694,0.2765810331822095,445
0.23618659494233968,0.5381138783219751,0.3831653544883486,446
0.1923269852871824,0.2071221603433783,0.7837258216024203,447
0.23588277518110654,0.6108721930282938,0.33703085118423565,448
0.20025302312380663,0.7230696301062138,0.2354586834172494,449
0.1889984308650275,0.5089435691610964,0.31240876297367964,450
0.2331969074849781,0.2773148218902508,0.7327300650572317,451
0.21327710049319204,0.42975588488360517,0.426467925024065,452
0.23375701357396422,0.6824095134116908,0.2985846615110708,453
0.21116651922130766,0.699254519456469,0.2590852317438413,454
0.24527476051904273,0.5890970337049392,0.3654317509717208,455
0.18315588636349855,0.9326125345052063,0.1642224189542496,456
0.2718126453197562,0.33337083110312754,0.7253563382243,457
0.23223803389368364,0.7861862174857243,0.25723935296201744,458
0.24938971962404033,0.8298088857676089,0.26438584038672397,459
0.22685575939634062,0.28301481220125385,0.6955669841632002,460
0.2501358809784041,0.7041652558471323,0.31261962891590545,461
0.21684884049332137,0.9791889986867719,0.1908199956738807,462
0.25185017049130703,0.44849044200429766,0.4946597512755493,463
0.193998824884919,0.6202922009860753,0.26438962899132207,464
0.20087929593413018,0.6134476518527026,0.27855562804429923,465
0.20610608353576132,0.2132956977296595,0.8256429239326057,466
0.2421264310166527,0.6695868166041451,0.316801982590497,467
0.2454088348806445,0.5216907821499754,0.4129051964324699,468
0.17763635595027957,0.7689238604018174,0.1920038687226185,469
0.18986181271967242,0.8686912836973147,0.18402603516322882,470
0.1781340318515318,0.8956732659262951,0.16538847087094113,471
0.2839487716593033,0.28223945326466404,0.899763547306649,472
0.22900716496973603,0.5704128749178587,0.3488826667848156,473
0.20610302073789283,0.6103853021573461,0.2885112405483458,474
0.261483215916967,0.7667733176278684,0.3018926331879884,475
0.22541926775961246,0.4540017865660758,0.43043722192747574,476
0.216211580834837,0.7497764142199563,0.24835614631671982,477
0.2547728746185039,0.31261880197119396,0.718999859257395,478
0.2012274399544607,0.8533676323850656,0.2006490912666789,479
0.1860703264133159,0.43417719704764757,0.3594622828526584,480
0.2401138238937864,0.46123233532030544,0.45554877185241505,481
0.24981120514379265,0.7196237855745654,0.30545294576149945,482
0.2789437692291036,0.7417528997893247,0.3356154985033553,483
